date,implied_vol,implied_vol_smooth,implied_vol_percentile,price_median,turnover_total,parity_median,premium_median,floor_premium_median,floor_median,remaining_median,ytm_median
2024-06-12,31.05078125,29.49437093176001,76.76056338028168,114.8,733.02417425,77.33,49.24,12.85,103.5,3.616438356164383,0.2387000024318695
2024-06-13,30.28515625,29.57093343176001,74.34420985284709,114.644,682.63391744,75.985,49.705,11.995,103.55,3.613698630136986,0.3140499889850616
2024-06-14,30.49495929453863,29.66724978324463,74.61636828644501,114.475,652.35093484,76.825,49.83,11.85,103.6,3.610958904109589,0.2724500000476837
2024-06-17,29.65984226181829,29.71337314470675,71.30990415335464,114.4595,632.33689294,76.14,49.61,11.205,103.6,3.602739726027397,0.4623000025749207
2024-06-18,29.24659549295487,29.71703570280525,69.54022988505747,114.405,581.9993735,76.63999999999999,48.21,11.605,103.7,3.6,0.3939500004053116
2024-06-19,29.17249127730583,29.69438138183532,69.43203573707721,114.02,567.13378429,75.72,48.36,10.98,103.8,3.597260273972603,0.5305500030517578
2024-06-20,27.98828125,29.65981510476479,66.07142857142857,112.894,615.03449854,74.345,49.875,9.195,103.9,3.594520547945205,0.9668000042438507
2024-06-21,27.59612362798031,29.59570151736414,63.92606755895475,112.486,572.45990762,74.4,48.43,8.61,103.85,3.591780821917808,1.126600027084351
2024-06-24,25.62246304376829,29.45303882715642,57.77070063694267,110.199,603.49117108,71.36000000000001,50.30500000000001,6.460000000000001,103.85,3.583561643835616,1.775849997997284
2024-06-25,26.59742478958247,29.35110321545952,61.04392106938256,111.0405,598.22845903,71.315,52.065,7.27,103.95,3.580821917808219,1.453949987888336
2024-06-26,27.98828125,29.29615343459512,66.15776081424937,112.658,648.62570824,73.22,51.07,9.41,103.9,3.578082191780822,1.039899945259094
2024-06-27,27.91103687457723,29.24253695541437,64.97139224411951,112.022,557.62031149,71.975,53.02,8.29,103.9,3.579452054794521,1.104449987411499
2024-06-28,28.24147772401595,29.19708353651065,66.39135959339264,112.22,619.04169645,72.32,52.945,8.535,104.0,3.576712328767123,1.035600006580353
2024-07-01,28.37109375,29.16244494243676,67.23809523809524,112.7575,495.26040561,73.02,51.745,8.84,103.9,3.568493150684931,0.9689000248908997
2024-07-02,28.3596364591091,29.11102136607373,66.75126903553299,112.287,591.67928213,72.83,52.125,8.84,103.85,3.565753424657534,1.06454998254776
2024-07-03,27.22265625,29.03757452336594,63.22130627774255,111.639,649.53914598,72.345,53.58,8.02,103.95,3.587671232876713,1.228900015354156
2024-07-04,26.45703125,28.94825160669927,60.51964512040557,110.585,691.69422922,70.8,55.92,6.97,104.0,3.564383561643836,1.523699998855591
2024-07-05,26.83984375,28.87790439850056,61.81127295756809,111.064,620.02918789,70.47,54.74,7.51,104.0,3.561643835616438,1.404399991035461
2024-07-08,26.04119623011824,28.78748073117117,58.67088607594937,109.9,471.18131283,68.76,56.6,6.14,103.9,3.553424657534247,1.729599952697754
2024-07-09,26.83984375,28.71091823117117,61.8595825426945,110.448,696.56136416,70.38,53.79,7.07,104.0,3.550684931506849,1.589800000190735
2024-07-10,26.85528732715101,28.6157298920762,61.88369152970922,110.367,875.00282157,70.51,54.44,6.82,104.0,3.547945205479452,1.581699967384338
2024-07-11,27.22265625,28.54029632566419,63.36070751737208,111.498,801.12171054,72.44,50.55,7.8,104.0,3.545205479452055,1.367200016975403
2024-07-12,26.83984375,28.42545257566419,61.80555555555556,111.3105,748.48787503,72.14,50.73,7.54,104.1,3.563013698630137,1.419950008392334
2024-07-15,24.92578125,28.25956715899753,55.14195583596214,110.366,695.78557484,72.1,51.55,6.735,104.15,3.554794520547945,1.692950010299683
2024-07-16,24.85429713970597,28.10405935532106,54.85498108448928,110.3705,649.85116712,72.105,51.59999999999999,6.130000000000001,104.2,3.552054794520547,1.734549999237061
2024-07-17,24.21205047580445,27.93375379620781,53.68620037807184,109.564,629.28594392,71.12,51.66,5.28,104.2,3.56986301369863,1.873600006103516
2024-07-18,24.09046884555601,27.72726421605968,52.77078085642317,109.574,653.62771814,71.37,52.17,5.22,104.2,3.567123287671233,1.872300028800964
2024-07-19,24.54296875,27.54521504193183,54.68848332284456,109.918,658.50631059,71.78999999999999,51.36499999999999,5.685,104.2,3.571232876712329,1.739149987697601
2024-07-22,23.22111200504172,27.31395501230095,49.43396226415094,109.4,563.00369745,72.11,50.595,4.885,104.3,3.563013698630137,1.867400050163269
2024-07-23,22.18222375921688,27.03109684594151,44.12319296040226,108.2195,750.72388043,70.125,51.0,3.535,104.3,3.56027397260274,2.195850014686584
2024-07-24,20.06166165511696,26.66479285944541,33.29145728643216,106.892,767.14960897,69.285,51.785,1.95,104.4,3.572602739726028,2.514050006866455
2024-07-25,19.94921875,26.32026160944541,32.64281230382926,107.1535,817.42716245,69.37,50.605,2.08,104.5,3.56986301369863,2.51639997959137
2024-07-26,21.61451184035452,26.02424669430593,41.40526976160601,108.583,682.92551079,71.0,49.7,3.76,104.6,3.580821917808219,2.146699905395508
2024-07-29,22.0349215524717,25.77008267066105,43.8244514106583,108.055,568.51009311,70.785,48.835,3.215,104.7,3.572602739726027,2.290250062942505
2024-07-30,21.09765625,25.49845136256255,39.09774436090225,107.752,535.93413141,70.895,48.98999999999999,2.875,104.7,3.56986301369863,2.297600030899048
2024-07-31,21.48046875,25.24205061165236,41.01440200375704,109.385,581.33865969,73.33500000000001,46.11499999999999,4.305,104.75,3.567123287671233,1.986850023269653
2024-08-01,22.24609375,25.05064436165236,45.1188986232791,109.4995,512.54793971,73.38999999999999,46.97,4.465,104.8,3.564383561643836,1.957800030708313
2024-08-02,20.75903739274571,24.82274148714454,36.89806128830519,109.2015,477.89151818,71.815,48.44,3.995,104.85,3.563013698630137,2.024850010871887
2024-08-05,21.00919310484355,24.66896582251372,38.125,107.8345,466.71073425,70.385,51.41,2.65,105.0,3.554794520547945,2.331949949264526
2024-08-06,20.7766590172404,24.47494029676898,36.97688944409744,108.3245,406.91651008,71.96,49.2,3.025,104.9,3.552054794520548,2.182199954986572
2024-08-07,21.16115264703129,24.24736934333669,39.32584269662922,108.383,433.65410149,72.08500000000001,48.555,3.305,104.95,3.549315068493151,2.077049970626831
2024-08-08,21.09765625,24.02025665585078,39.17654398003743,108.092,484.59010127,72.08,49.265,3.01,104.9,3.546575342465753,2.142500042915344
2024-08-09,21.48046875,23.79488969005025,41.20947630922693,108.202,396.97504515,70.935,49.855,2.85,104.8,3.543835616438357,2.218850016593933
2024-08-12,20.69295381161921,23.53895169210422,35.95015576323988,107.686,339.20664667,70.65,50.92,2.71,104.6,3.536986301369863,2.270400047302246
2024-08-13,19.86421433907406,23.25577095476972,31.13325031133251,107.559,381.62918361,71.58500000000001,49.02,2.65,104.6,3.534246575342466,2.299499988555909
2024-08-14,19.50517382845003,22.99852154071806,27.56689483509645,107.1,489.86535264,71.1,48.825,1.975,104.7,3.531506849315068,2.423050045967102
2024-08-15,18.07486794532885,22.71911609722902,9.577114427860696,106.6875,524.78596137,71.57,46.63,1.615,104.7,3.535616438356165,2.564549922943115
2024-08-16,15.451171875,22.33949370139568,0.435052827843381,105.3765,588.34630625,71.45,44.18,0.17,104.7,3.532876712328767,3.156099915504456
2024-08-19,16.025390625,22.00563351455841,0.8695652173913043,105.846,432.49581887,71.115,45.785,0.65,104.75,3.524657534246575,2.993499994277954
2024-08-20,13.99614649988967,21.57751027288807,0.06207324643078833,104.318,442.71999205,69.52,46.17,-0.325,104.7,3.521917808219178,3.46969997882843
2024-08-21,15.04057852900904,21.18368664628333,0.2481389578163772,104.6095,428.8231388,69.315,47.265,0.055,104.7,3.519178082191781,3.35605001449585
2024-08-22,15.44500524052834,20.79109827930095,0.5579665220086795,104.085,447.47724822,68.53,48.42,-0.14,104.6,3.523287671232877,3.481899976730347
2024-08-23,15.068359375,20.39871546680094,0.3717472118959108,104.3,507.25697748,68.37,49.65,-0.18,104.6,3.520547945205479,3.414400100708008
2024-08-26,17.173828125,20.14031702930095,4.024767801857585,105.724,455.29666168,68.96,49.04,0.73,104.5,3.512328767123288,3.040600061416626
2024-08-27,17.556640625,19.89706181214408,6.311881188118812,105.3,418.48045525,68.05,49.82,0.51,104.4,3.50958904109589,3.27049994468689
2024-08-28,17.57655590891377,19.67587865991439,6.369820655534941,105.5475,335.09970597,68.60499999999999,49.455,0.94,104.3,3.515068493150684,3.196099996566772
2024-08-29,18.4816662532902,19.48891857350553,14.02966625463535,106.4045,421.17603033,69.78999999999999,50.015,1.96,104.35,3.512328767123288,2.853600025177002
2024-08-30,20.04923318617187,19.33912738804459,33.53922174181593,107.4495,494.89347019,70.785,48.92,2.645,104.4,3.50958904109589,2.542650103569031
2024-09-02,19.10480706448439,19.20191722335935,22.8395061728395,106.529,413.01076411,69.62,49.43,2.04,104.4,3.506849315068493,2.785500049591064
2024-09-03,19.19969405290068,19.10249956648214,26.15669339913634,106.641,426.62747917,70.66,48.1,2.21,104.4,3.526027397260274,2.713399887084961
2024-09-04,19.50707503141001,19.08401334569191,28.1750924784217,106.804,367.73056463,70.66,47.78,2.25,104.5,3.523287671232877,2.661400079727173
2024-09-05,20.33203125,19.09677376235857,35.48983364140481,107.408,418.87472221,71.555,48.605,2.64,104.5,3.520547945205479,2.430750012397766
2024-09-06,19.77283823147605,19.03538464206263,31.52709359605911,107.0005,400.31502175,70.265,50.67,2.175,104.6,3.517808219178082,2.618000030517578
2024-09-09,19.3518904423329,18.94595027172467,27.44615384615385,106.6875,338.61646903,69.545,49.995,1.965,104.6,3.50958904109589,2.709450006484985
2024-09-10,18.705078125,18.866197667558,18.01968019680197,106.55,455.48446771,70.22,48.72,1.23,104.6,3.506849315068493,2.853800058364868
2024-09-11,18.37933234118563,18.76282645393086,13.33743085433313,106.472,372.78091287,69.66,49.12,1.14,104.6,3.504109589041096,2.880599975585938
2024-09-12,17.8932071523669,18.61773023400975,8.415233415233416,106.298,370.47661176,69.355,49.01,1.095,104.55,3.505479452054795,2.882200002670288
2024-09-13,17.556640625,18.51098367508489,6.322897483118478,105.8305,371.46979409,68.44,51.085,0.665,104.55,3.502739726027397,3.040700078010559
2024-09-18,17.71294002503819,18.40110857242471,7.361963190184049,105.45,313.99039227,68.49000000000001,51.28,0.365,104.6,3.489041095890411,3.221749901771545
2024-09-19,17.71465789132627,18.29904186822758,7.541385652973635,106.221,406.96147025,69.705,48.645,0.98,104.6,3.486301369863014,3.037999987602234
2024-09-20,17.06890449564885,18.16263359651483,3.615196078431373,105.8,381.67793321,69.405,48.36,0.49,104.6,3.483561643835617,3.173150062561035
2024-09-23,16.99775117423203,18.02597009398923,3.490508266993264,105.698,307.05388706,69.235,48.165,0.485,104.55,3.475342465753425,3.138999938964844
2024-09-24,19.65884786933415,17.96524939796704,31.21175030599755,107.7485,462.02390413,71.78,46.63500000000001,2.905,104.55,3.472602739726027,2.481500029563904
2024-09-25,19.87680634812624,17.93804448251727,32.23241590214067,108.089,561.12701675,72.765,45.64,2.94,104.6,3.46986301369863,2.40404999256134
2024-09-26,21.48046875,17.99191962954814,42.35941320293399,109.5465,520.22656745,75.435,42.745,4.79,104.55,3.467123287671233,2.018700003623962
2024-09-27,21.52655233016996,18.0592989129388,42.57788637751985,110.8025,827.20828949,79.27,37.85,6.965,104.2,3.464383561643836,1.633249998092651
2024-09-30,20.47152584593479,18.13918750962567,36.32478632478632,113.7975,1162.21932856,87.65,28.215,10.35,103.8,3.456164383561644,0.6778999865055084
2024-10-08,20.33203125,18.30188282212567,35.93654667480171,116.919,1529.85306493,95.17,23.68,14.26,103.6,3.438356164383562,-0.1836999952793121
2024-10-09,17.35030472980339,18.34604662561911,4.695121951219512,112.3385,1224.10578828,86.775,29.215,8.745000000000001,103.4,3.431506849315069,1.072899997234344
2024-10-10,18.05041326992753,18.48118885128704,10.17672151127361,112.345,1062.83123394,87.16499999999999,28.895,8.94,103.4,3.428767123287671,1.109000027179718
2024-10-11,17.4609375,18.5618674836534,5.663824604141291,110.3945,929.73794068,83.765,31.805,7.055,103.5,3.426027397260274,1.672550022602082
2024-10-14,19.23432015587854,18.68817798083175,26.90200852099817,112.425,984.85042828,85.81,30.1,8.71,103.7,3.417808219178082,1.142899990081787
2024-10-15,18.88344484419352,18.81534749647153,20.19464720194647,112.5065,1017.33085879,84.72,32.045,8.305,103.8,3.415068493150685,1.221000015735626
2024-10-16,19.72972984076801,18.90054422033046,31.79331306990881,112.769,905.82884749,85.33500000000001,32.97,8.705,103.9,3.412328767123288,1.003949999809265
2024-10-17,20.10725214041096,18.98556460417749,34.56865127582017,112.8305,809.06605391,84.9,33.77,8.469999999999999,103.9,3.409589041095891,1.078299999237061
2024-10-18,21.09765625,19.10293461554703,40.61930783242259,113.901,941.7635645,86.88,31.595,9.865,103.9,3.410958904109589,0.6990500092506409
2024-10-21,21.09765625,19.19013428210403,40.65533980582524,114.7705,943.96490767,87.91499999999999,32.685,10.62,103.9,3.408219178082192,0.4952999949455261
2024-10-22,20.71484375,19.2123213008983,38.14432989690721,114.9915,841.6273059,88.305,30.285,10.855,103.9,3.405479452054794,0.466049998998642
2024-10-23,21.48046875,19.29151002374882,42.78787878787879,115.662,933.49520454,89.19,30.225,11.36,103.8,3.402739726027398,0.1209999956190586
2024-10-24,20.40974574247678,19.33184508006802,36.52331920048456,114.7,798.49460333,88.41,29.155,10.37,103.7,3.4,0.4398500025272369
2024-10-25,21.09917809194773,19.38491518208595,40.73849878934624,115.705,849.19106727,90.35,28.14,12.12,103.7,3.391780821917808,0.08569999784231186
2024-10-28,20.77488661488228,19.39967702758203,38.35450695704779,116.599,792.75132138,92.77,27.06,13.07,103.6,3.383561643835617,-0.1238000020384789
2024-10-29,19.9724242741576,19.40632989567141,33.73639661426844,115.2785,850.33630889,91.97999999999999,27.63,11.55,103.6,3.386301369863014,0.2172999978065491
2024-10-30,20.33203125,19.43900125592698,36.13293051359517,114.883,750.07137908,91.535,26.505,11.67,103.6,3.383561643835616,0.4099999964237213
2024-10-31,19.33927819342287,19.46014125820774,27.71739130434783,115.017,832.78241821,91.025,26.945,11.945,103.6,3.38082191780822,0.2655500024557114
2024-11-01,19.94921875,19.51247080516822,33.55461677730839,114.61,767.17654269,89.5,28.55,10.61,103.6,3.383561643835617,0.6204000115394592
2024-11-04,20.08602316987634,19.58556467241853,34.37876960193005,115.198,650.46318825,91.26,26.76,12.23,103.6,3.375342465753425,0.2329999953508377
2024-11-05,20.57548130399793,19.6861926950518,37.19107896323086,116.366,807.07380515,93.88,24.8,13.35,103.6,3.372602739726027,-0.04250000044703484
2024-11-06,20.71484375,19.78625615255053,38.37349397590362,116.475,879.06612979,94.27,24.2,13.335,103.7,3.364383561643836,0.02359999995678664
2024-11-07,21.29037381764803,19.90544668342792,41.48103552077062,117.746,851.33162692,97.35,22.33,14.45,103.7,3.367123287671233,-0.3359000086784363
2024-11-08,20.71484375,20.02697799190629,38.38748495788207,117.3085,858.25058956,96.86500000000001,22.355,13.885,103.7,3.365753424657535,-0.2883999943733215
2024-11-11,21.09765625,20.16364149443189,41.01022248947685,119.04,833.0952403,98.97,21.3,15.91,103.8,3.361643835616438,-0.7993500232696533
2024-11-12,20.71484375,20.19884135712075,38.40144230769231,118.4565,902.89166578,98.78999999999999,22.15,15.27,103.8,3.358904109589041,-0.6039499938488007
2024-11-13,20.33203125,20.21401552051654,36.15615615615616,118.316,818.77290136,98.21000000000001,21.645,14.79,103.8,3.352054794520548,-0.5550499856472015
2024-11-14,19.60071978501613,20.15135722168375,30.79231692677071,116.7195,793.47918632,95.41499999999999,23.165,13.37,103.8,3.349315068493151,-0.1684999987483025
2024-11-15,20.71484375,20.12430026901141,38.5122975404919,115.775,929.3136695,92.99,24.22,12.11,103.9,3.347945205479452,0.07320000231266022
2024-11-18,19.94921875,20.10689003248025,33.45323741007194,115.093,883.58897015,91.44,24.82,11.13,103.9,3.33972602739726,0.4677999913692474
2024-11-19,19.95477002599019,20.09431465834659,33.49310964649491,116.229,883.63155712,94.69,22.54,12.24,103.9,3.342465753424658,0.05530000105500221
2024-11-20,20.71484375,20.20646595901981,38.62275449101796,117.311,932.38682793,96.01,21.82,13.08,103.9,3.353424657534247,-0.2111999988555908
2024-11-21,20.80162874276558,20.29817314144775,39.01855176540995,117.082,844.38774962,95.98,21.57,13.33,104.0,3.350684931506849,-0.2020999938249588
2024-11-22,21.48046875,20.43215751644775,43.54066985645933,116.109,830.40975245,92.12,25.43,12.21,104.0,3.347945205479452,0.07500000298023224
2024-11-25,20.71484375,20.48150830291847,38.61326957561267,115.991,783.53940149,93.53,23.97,12.34,104.1,3.342465753424658,0.07599999755620956
2024-11-26,20.71484375,20.54255493311202,38.64994026284349,115.872,734.2209378,92.24,25.24,12.28,104.1,3.361643835616438,0.09484999999403954
2024-11-27,21.37957117144592,20.59754964413461,42.44776119402985,116.276,772.47603172,93.17,23.93,13.16,104.2,3.358904109589041,-0.02290000021457672
2024-11-28,22.14233875943168,20.66538586476863,46.77804295942721,116.822,757.64617016,93.16,24.12,13.51,104.2,3.356164383561644,-0.2538000047206879
2024-11-29,21.86328125,20.69090669810197,45.25939177101968,117.6745,847.02408013,94.49000000000001,23.735,14.06,104.3,3.357534246575343,-0.3867999911308289
2024-12-02,21.86328125,20.7164275314353,45.29201430274136,118.211,862.55769864,95.785,23.09,14.7,104.5,3.353424657534247,-0.6402999758720398
2024-12-03,22.24609375,20.76746919810197,47.76652769505658,118.841,859.68434324,95.52000000000001,23.48,14.565,104.5,3.354794520547945,-0.6942999958992004
2024-12-04,22.24609375,20.7929900314353,47.79761904761905,117.798,807.46624426,94.175,23.915,13.395,104.6,3.352054794520548,-0.4564000070095062
2024-12-05,22.57671692021857,20.86522240402669,48.8399762046401,118.451,782.47329511,94.46,23.99,13.76,104.7,3.353424657534247,-0.6474000215530396
2024-12-06,22.79804668620728,20.92185135716868,50.29726516052319,118.95,770.79187432,95.66,23.87,14.77,104.7,3.353424657534247,-0.8198000192642212
2024-12-09,22.62890625,20.9836520116726,49.49494949494949,119.1015,713.43569731,96.0,23.42,14.485,104.7,3.35068493150685,-0.8581500053405762
2024-12-10,23.39453125,21.09772224420068,53.14726840855107,119.65,904.61024005,96.44,23.47,14.99,104.8,3.353424657534247,-1.080399990081787
2024-12-11,24.16015625,21.22532641086735,56.08308605341247,120.921,782.54838805,97.61,23.06,16.43,104.8,3.350684931506849,-1.366899967193604
2024-12-12,25.28501422357959,21.42351761187258,58.36298932384341,122.084,732.2482082,98.1,23.63,17.2,104.9,3.347945205479452,-1.586300015449524
2024-12-13,25.04120346938137,21.59325043585195,58.03200948429165,121.275,626.09491183,97.38,25.35,16.05,105.0,3.345205479452055,-1.434000015258789
2024-12-16,23.77734375,21.71629445518941,54.62085308056872,119.747,625.94284441,96.07,24.7,14.6,105.1,3.33972602739726,-1.055899977684021
2024-12-17,23.83149227587076,21.82482815425184,54.82534043812907,118.4,604.96964534,93.17,26.16,12.96,105.1,3.336986301369863,-0.6596999764442444
2024-12-18,24.54886180019546,21.95262875592502,57.27810650887574,118.793,744.72069095,93.41,26.95,13.38,105.1,3.336986301369863,-0.8960000276565552
2024-12-19,24.54296875,22.06104858700342,57.24423418095801,118.735,696.54908131,93.33,27.15,13.38,105.0,3.335616438356165,-0.8097499907016754
2024-12-20,24.92578125,22.20141317033675,57.86052009456265,119.456,722.24600063,93.79,26.94,14.06,105.1,3.334246575342466,-1.012699961662292
2024-12-23,25.30859375,22.34177775367008,59.42114589486119,118.2525,643.89399984,90.91499999999999,29.8,12.77,105.1,3.326027397260274,-0.715149998664856
2024-12-24,25.30859375,22.49490275367008,59.44510035419126,118.99,696.60170586,91.66,28.66,13.25,105.1,3.323287671232876,-0.7893000245094299
2024-12-25,25.69140625,22.67354858700342,60.70796460176992,117.9,634.0846347,90.2,30.26,12.98,105.0,3.32054794520548,-0.640999972820282
2024-12-26,25.69140625,22.87657146916955,60.73113207547169,118.276,696.41454043,90.62,29.64,13.31,105.0,3.317808219178082,-0.691100001335144
2024-12-27,25.69140625,23.04245688583621,60.75427224513847,118.783,632.20737984,91.91,29.3,14.04,105.1,3.315068493150685,-0.8844000101089478
2024-12-30,26.45703125,23.25938396916955,63.01531213191991,118.59,605.87598551,91.25,29.81,13.71,105.1,3.306849315068493,-0.8323000073432922
2024-12-31,25.3453695578948,23.43907062023304,59.32901706886404,117.55,523.86560623,89.11,31.415,12.47,105.2,3.304109589041096,-0.4316000044345856
2025-01-02,25.1171875,23.5858154118997,57.94117647058824,116.8535,507.4805658,86.83500000000001,32.775,11.265,105.4,3.298630136986302,-0.2534999996423721
2025-01-03,26.83984375,23.78708924547418,64.43268665490888,116.6925,499.298469,84.095,37.05500000000001,10.9,105.4,3.295890410958904,-0.108899999409914
2025-01-06,26.23163966111469,23.945461609178,61.8683901292597,116.2,483.07318069,84.59,36.36,10.58,105.5,3.287671232876712,-0.04820000007748604
2025-01-07,27.29096333960063,24.16466559549803,66.0598943041691,117.404,529.92683064,85.86,36.11,11.68,105.5,3.284931506849315,-0.3973000049591064
2025-01-08,27.22265625,24.38159267883136,65.90375586854461,117.45,486.51715064,85.29,36.36,11.52,105.5,3.282191780821918,-0.3278999924659729
2025-01-09,27.98828125,24.60188301478316,68.62170087976538,117.903,479.82241907,84.78999999999999,37.02,11.92,105.4,3.283561643835617,-0.439750000834465
2025-01-10,27.98828125,24.79674776446877,68.6400937866354,117.26,437.36518651,82.83,39.54,11.62,105.4,3.276712328767123,-0.3147000074386597
2025-01-13,27.98828125,25.00091443113544,68.65846514352666,117.0255,416.99395877,83.235,39.1,11.445,105.4,3.268493150684932,-0.272149994969368
2025-01-14,28.75390625,25.23060193113544,70.96018735362998,118.6055,627.19214857,86.71,35.385,13.07,105.4,3.265753424657534,-0.6803500056266785
2025-01-15,29.13671875,25.46028943113544,71.9133996489175,118.642,466.65840628,86.19999999999999,36.475,13.185,105.4,3.263013698630137,-0.7269999980926514
2025-01-16,27.87641018690624,25.64796664569898,67.2514619883041,118.3735,486.98078188,86.53999999999999,35.805,12.825,105.4,3.26027397260274,-0.7208999991416931
2025-01-17,29.13671875,25.86663337335836,71.94623027469316,118.694,466.63388485,87.0,35.48,13.61,105.4,3.257534246575343,-0.8489999771118164
2025-01-20,29.67320386733841,26.09580527939607,73.7733644859813,119.5435,513.32955797,87.825,35.825,14.195,105.4,3.253424657534247,-0.998650014400482
2025-01-21,29.90234375,26.33825319606273,75.189725627554,119.5885,522.09119649,87.39,36.045,14.48,105.4,3.25068493150685,-1.107050001621246
2025-01-22,30.28515625,26.56794069606273,76.5460910151692,119.762,474.04149111,86.61,37.34,14.5,105.4,3.247945205479452,-1.094349980354309
2025-01-23,29.90234375,26.75934694606273,75.1603498542274,119.759,527.58249496,86.9,37.52,14.44,105.4,3.249315068493151,-1.124199986457825
2025-01-24,31.03121294392862,26.9508869034077,77.97202797202797,120.132,644.40091163,87.86,36.08,14.85,105.4,3.276712328767123,-1.297099947929382
2025-01-27,29.90234375,27.11292491276165,75.13104251601631,119.318,433.07881105,87.72999999999999,36.2,14.09,105.45,3.253424657534246,-1.146099984645844
2025-02-05,30.35966917601516,27.33233576029549,76.60069848661234,119.9975,507.10164854,88.185,35.49,14.535,105.6,3.228767123287671,-1.367150008678436
2025-02-06,31.07889118707511,27.5739157240023,78.88307155322862,120.952,604.05387921,89.58,34.13,15.53,105.7,3.241095890410959,-1.63699996471405
2025-02-07,30.859375,27.78426616399579,77.84883720930232,121.5,677.46613599,90.64,33.18,16.13,105.7,3.238356164383561,-1.788699984550476
2025-02-10,31.05078125,28.00119324732912,78.84950610110401,122.005,582.50941235,91.54,31.97,16.71,105.7,3.23013698630137,-1.884400010108948
2025-02-11,30.28515625,28.17983908066246,76.36469221835075,121.358,572.72691611,91.43,31.81,15.93,105.6,3.263013698630137,-1.717300057411194
2025-02-12,30.66796875,28.35848491399579,77.65525246662797,121.604,640.42037151,92.435,31.365,16.595,105.65,3.261643835616439,-1.806100010871887
2025-02-13,31.02283266566643,28.54895954451801,77.90023201856148,121.317,642.86148446,91.3,32.23,16.25,105.6,3.26027397260274,-1.729099988937378
2025-02-14,30.66796875,28.71484496118467,77.62318840579711,121.85,717.75545036,91.91,31.95,16.79,105.6,3.257534246575343,-1.747300028800964
2025-02-17,31.00177707195885,28.89185732191663,77.86790266512168,122.49,746.67216834,92.28,31.62,17.2,105.5,3.249315068493151,-1.80019998550415
2025-02-18,30.28515625,29.04498232191663,76.20150550086856,121.2,717.17270218,91.16,31.97,15.91,105.5,3.246575342465754,-1.587399959564209
2025-02-19,31.00784491832355,29.19667611086075,77.89351851851852,122.072,810.64426557,92.56,30.435,17.01,105.5,3.258904109589041,-1.801550030708313
2025-02-20,31.69501234981181,29.40833087059132,80.62463851937535,122.598,825.39516813,93.465,30.935,17.755,105.4,3.256164383561644,-2.04925000667572
2025-02-21,32.19921875,29.64439857892465,83.9306358381503,123.4015,1005.1261442,93.49000000000001,30.34,18.73,105.2,3.253424657534246,-2.208349943161011
2025-02-24,31.45929130529069,29.798380164101,80.3004043905257,123.169,849.31925554,94.09,30.09,18.28,105.1,3.23013698630137,-2.1389000415802
2025-02-25,32.58980257287895,30.01031892782648,85.45034642032333,122.92,900.93865822,93.49,30.67,18.86,105.0,3.227397260273972,-2.126300096511841
2025-02-26,32.58203125,30.18668785817313,85.40103866128102,124.318,965.85035584,94.97,29.87,19.52,104.9,3.254794520547945,-2.459500074386597
2025-02-27,31.81640625,30.33981285817313,81.7762399077278,123.608,846.82556443,94.53999999999999,29.055,19.34,104.95,3.27945205479452,-2.310250043869019
2025-02-28,30.28515625,30.41637535817313,75.9077809798271,121.758,694.20722927,93.06,30.99,17.75,104.9,3.304109589041096,-1.794399976730347
2025-03-03,29.51953125,30.46741702483979,72.46543778801843,121.516,733.85258593,93.26,29.96,16.92,104.9,3.295890410958904,-1.739199995994568
2025-03-04,29.90234375,30.53121910817313,74.3811168681635,122.3,738.49864114,94.27,28.92,17.27,104.9,3.301369863013699,-1.833299994468689
2025-03-05,30.66796875,30.59502119150646,77.33026467203682,122.502,714.44128712,94.56,29.5,17.745,104.95,3.298630136986302,-1.990949988365174
2025-03-06,31.91476604360104,30.68762276795983,82.00115008625647,124.3,892.70197563,95.69,28.53,19.56,104.9,3.295890410958904,-2.238899946212769
2025-03-07,32.06085036784702,30.82710410732452,82.18390804597702,124.1,908.31186919,95.78,29.04,20.0,104.7,3.293150684931507,-2.317899942398071
2025-03-10,31.43359375,30.90366660732452,80.0689259046525,124.262,725.90422747,96.59,27.46,20.01,104.6,3.284931506849315,-2.325000047683716
2025-03-11,30.25654080000805,30.92311117174684,74.6268656716418,123.402,788.35734789,96.79,26.21,19.31,104.5,3.282191780821918,-2.237299919128418
2025-03-12,30.02182380236417,30.92709384015898,74.29718875502009,123.687,838.71399673,97.17,26.59,19.44,104.5,3.279452054794521,-2.218400001525879
2025-03-13,29.86440789168937,30.91306889488196,72.87844036697247,122.955,754.64043578,95.965,26.92,18.31,104.6,3.276712328767123,-2.026000022888184
2025-03-14,30.27535624396305,30.92550264468073,74.67048710601719,123.95,890.44141205,97.22999999999999,26.34,19.765,104.6,3.273972602739726,-2.244899988174438
2025-03-17,30.29106481011373,30.90083104022023,75.8877434135166,124.397,695.26946556,97.88,26.48,19.96,104.5,3.265753424657534,-2.360599994659424
2025-03-18,29.90234375,30.90083104022023,74.06983400114481,124.373,707.53495379,98.065,25.86,20.31,104.6,3.263013698630137,-2.435349941253662
2025-03-19,28.75390625,30.84730560935306,69.45080091533181,123.525,726.44646151,97.64500000000001,25.565,19.405,104.65,3.26027397260274,-2.117200016975403
2025-03-20,28.37109375,30.75704569478389,68.21040594625501,123.329,687.75499528,97.845,24.685,18.93,104.75,3.257534246575343,-2.152999997138977
